,New_Date,VisitingTeam,VisitorStartingPitcherName,HomeTeam,HomeStartingPitcherName,VisitorRunsScored,HomeRunsScore,VisitorAB,VisitorH,Visitor_BA,VisitorHBP,VisitorBB,VisitorIBB,VisitorLOB,HomeAB,HomeH,Home_BA,HomeHBP,HomeBB,HomeIBB,HomeLOB,Home_team_won?,prior_year,year_x,playerName_x,teamAbbrev_x,winningPercentage_x,runsScoredPer9_x,hitsPer9_x,strikeoutsPer9_x,baseOnBallsPer9_x,homeRunsPer9_x,era_x,whip_x,ops_x,gidp_x,avg_x,year_y,playerName_y,teamAbbrev_y,winningPercentage_y,runsScoredPer9_y,hitsPer9_y,strikeoutsPer9_y,baseOnBallsPer9_y,homeRunsPer9_y,era_y,whip_y,ops_y,gidp_y,avg_y,year,teamAbbrev,hits,atBats,team_BA,totalBases,total_bases_avg,leftOnBase,LOB_avg,runs,runs_avg,strikeOuts,atBats,K_avg,baseOnBalls,BB_avg,rbi,RBI_avg,year_home,teamAbbrev_home,hits_home,atBats_home,team_BA_home,totalBases_home,total_bases_avg_home,leftOnBase_home,LOB_avg_home,runs_home,runs_avg_home,strikeOuts_home,atBats_home,K_avg_home,baseOnBalls_home,BB_avg_home,rbi_home,RBI_avg_home,current_year
2176,2023-09-11,SD,Pedro Avila,LAD,Gavin Stone,11,8,40,13,0.325,0,1,0,4,36,9,0.25,2,5,0,8,False,2022,2022.0,Pedro Avila,SD,.---,6.75,6.75,11.25,2.25,2.25,4.50,1.00,0.653,0.0,0.188,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,SD,1409.0,5661.0,0.249,2308.0,0.357,2411.0,0.373,789.0,0.122,1304.0,5661.0,0.23,662.0,0.102,737.0,0.114,2022.0,LAD,1439.0,5695.0,0.253,2488.0,0.386,2542.0,0.394,866.0,0.134,1459.0,5695.0,0.256,638.0,0.099,832.0,0.129,2023
2177,2023-09-11,MIA,Jesus Luzardo,MIL,Brandon Woodruff,0,12,32,6,0.188,0,1,0,6,40,17,0.425,0,6,0,10,True,2022,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,Brandon Woodruff,MIL,.765,3.29,7.16,11.15,2.47,1.06,3.05,1.07,0.64,7.0,0.215,2022.0,MIA,1145.0,4979.0,0.23,1803.0,0.328,2044.0,0.372,541.0,0.099,1319.0,4979.0,0.265,408.0,0.074,508.0,0.093,2022.0,MIL,1275.0,5428.0,0.235,2217.0,0.362,2316.0,0.378,724.0,0.118,1465.0,5428.0,0.27,577.0,0.094,701.0,0.114,2023
2178,2023-09-11,ARI,Zach Davies,NYM,Jose Quintana,4,3,35,10,0.286,0,3,0,8,30,6,0.2,1,5,0,7,False,2022,2022.0,Zach Davies,AZ,.286,4.42,8.17,6.83,3.48,1.41,4.09,1.30,0.721,10.0,0.241,2022.0,Jose Quintana,STL,.462,3.31,8.37,7.44,2.55,0.43,2.93,1.21,0.644,23.0,0.246,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2022.0,NYM,1540.0,6049.0,0.255,2499.0,0.366,2715.0,0.398,845.0,0.124,1375.0,6049.0,0.227,586.0,0.086,827.0,0.121,2023
2179,2023-09-11,ATL,Charlie Morton,PHI,Taijuan Walker,10,8,40,11,0.275,2,4,0,7,38,8,0.211,0,5,0,6,False,2022,2022.0,Charlie Morton,ATL,.600,4.45,7.80,10.73,3.30,1.47,4.34,1.23,0.727,14.0,0.233,2022.0,Taijuan Walker,NYM,.706,3.60,8.18,7.55,2.57,0.86,3.49,1.19,0.663,13.0,0.24,2022.0,ATL,1472.0,5924.0,0.248,2547.0,0.388,2359.0,0.36,818.0,0.125,1628.0,5924.0,0.275,517.0,0.079,787.0,0.12,2022.0,PHI,1465.0,5810.0,0.252,2437.0,0.379,2395.0,0.373,782.0,0.122,1479.0,5810.0,0.255,498.0,0.078,759.0,0.118,2023
2180,2023-09-11,ATL,Kyle Wright,PHI,Michael Lorenzen,5,7,35,7,0.2,0,2,0,5,32,8,0.25,1,3,0,6,True,2022,2022.0,Kyle Wright,ATL,.808,3.34,7.79,8.68,2.65,0.95,3.19,1.16,0.647,25.0,0.232,2022.0,Michael Lorenzen,LAA,.571,4.42,7.46,7.83,4.05,1.01,4.24,1.28,0.679,13.0,0.224,2022.0,ATL,1472.0,5924.0,0.248,2547.0,0.388,2359.0,0.36,818.0,0.125,1628.0,5924.0,0.275,517.0,0.079,787.0,0.12,2022.0,PHI,1465.0,5810.0,0.252,2437.0,0.379,2395.0,0.373,782.0,0.122,1479.0,5810.0,0.255,498.0,0.078,759.0,0.118,2023
2181,2023-09-11,WAS,Patrick Corbin,PIT,Andre Jackson,6,2,34,9,0.265,0,2,0,3,32,7,0.219,0,2,0,5,False,2022,2022.0,Patrick Corbin,WSH,.240,7.02,12.38,7.55,2.89,1.59,6.31,1.70,0.887,14.0,0.321,2022.0,Andre Jackson,LAD,.---,2.79,8.38,8.38,3.72,0.00,1.86,1.34,0.641,1.0,0.243,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2022.0,PIT,1149.0,5122.0,0.224,1855.0,0.328,2073.0,0.366,567.0,0.1,1445.0,5122.0,0.282,433.0,0.077,528.0,0.093,2023
2182,2023-09-11,CLE,Gavin Williams,SF,Alex Cobb,4,5,40,9,0.225,0,5,2,12,38,12,0.316,0,4,0,11,True,2022,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,Alex Cobb,SF,.467,4.33,9.14,9.08,2.59,0.54,3.73,1.30,0.665,13.0,0.262,2022.0,CLE,1321.0,5114.0,0.258,1998.0,0.352,2240.0,0.395,654.0,0.115,980.0,5114.0,0.192,415.0,0.073,628.0,0.111,2022.0,SF,1206.0,5149.0,0.234,2007.0,0.344,2219.0,0.38,678.0,0.116,1390.0,5149.0,0.27,543.0,0.093,639.0,0.109,2023
2183,2023-09-11,STL,Dakota Hudson,BAL,Dean Kremer,5,11,39,12,0.308,0,5,0,12,34,13,0.382,0,7,0,6,True,2022,2022.0,Dakota Hudson,STL,.533,4.58,9.09,5.03,3.93,0.58,4.45,1.45,0.731,25.0,0.273,2022.0,Dean Kremer,BAL,.533,3.45,8.83,6.25,2.44,0.79,3.23,1.25,0.708,14.0,0.262,2022.0,STL,1293.0,5085.0,0.254,2174.0,0.38,2120.0,0.37,717.0,0.125,1132.0,5085.0,0.223,517.0,0.09,708.0,0.124,2022.0,BAL,1309.0,5670.0,0.231,2181.0,0.346,2391.0,0.379,694.0,0.11,1493.0,5670.0,0.263,484.0,0.077,662.0,0.105,2023
2184,2023-09-11,OAK,Mason Miller,HOU,Framber Valdez,4,0,33,7,0.212,0,1,0,3,29,3,0.103,1,2,0,5,False,2022,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,Framber Valdez,HOU,.739,3.17,7.42,8.67,3.00,0.49,2.82,1.16,0.601,25.0,0.223,2022.0,OAK,1061.0,5000.0,0.212,1689.0,0.305,1975.0,0.357,524.0,0.095,1327.0,5000.0,0.265,413.0,0.075,503.0,0.091,2022.0,HOU,1506.0,5968.0,0.252,2540.0,0.381,2468.0,0.37,801.0,0.12,1272.0,5968.0,0.213,573.0,0.086,796.0,0.119,2023
2185,2023-09-11,TB,Tyler Glasnow,MIN,Sonny Gray,7,4,38,13,0.342,3,5,0,12,31,6,0.194,1,3,0,4,False,2022,2022.0,Tyler Glasnow,TB,.---,1.35,5.40,13.50,2.70,1.35,1.35,0.90,0.523,1.0,0.167,2022.0,Sonny Gray,MIN,.615,3.31,7.45,8.80,2.71,0.83,3.08,1.13,0.639,9.0,0.224,2022.0,TB,1383.0,5751.0,0.24,2199.0,0.345,2441.0,0.383,712.0,0.112,1461.0,5751.0,0.254,526.0,0.083,681.0,0.107,2022.0,MIN,1359.0,5501.0,0.247,2198.0,0.358,2399.0,0.39,703.0,0.114,1363.0,5501.0,0.248,523.0,0.085,668.0,0.109,2023
2186,2023-09-11,LAA,Reid Detmers,SEA,Logan Gilbert,8,5,45,12,0.267,1,2,0,9,40,10,0.25,1,1,0,7,False,2022,2022.0,Reid Detmers,LAA,.538,3.91,7.67,8.51,3.21,0.91,3.77,1.21,0.682,9.0,0.231,2022.0,Logan Gilbert,SEA,.684,3.44,8.24,8.43,2.38,0.92,3.20,1.18,0.685,11.0,0.242,2022.0,LAA,1252.0,5401.0,0.232,2087.0,0.351,2184.0,0.367,621.0,0.104,1516.0,5401.0,0.281,450.0,0.076,583.0,0.098,2022.0,SEA,1319.0,5747.0,0.23,2226.0,0.34,2430.0,0.371,741.0,0.113,1478.0,5747.0,0.257,655.0,0.1,699.0,0.107,2023
2187,2023-09-11,TEX,Dane Dunning,TOR,Chris Bassitt,10,4,34,11,0.324,0,9,1,7,32,7,0.219,0,3,0,5,False,2022,2022.0,Dane Dunning,TEX,.333,4.70,9.27,8.04,3.64,1.17,4.46,1.43,0.788,13.0,0.268,2022.0,Chris Bassitt,NYM,.625,3.52,7.88,8.27,2.43,0.94,3.42,1.14,0.656,22.0,0.234,2022.0,TEX,1335.0,5590.0,0.239,2201.0,0.358,2183.0,0.355,715.0,0.116,1460.0,5590.0,0.261,460.0,0.075,684.0,0.111,2022.0,TOR,1599.0,6138.0,0.261,2586.0,0.381,2597.0,0.383,842.0,0.124,1330.0,6138.0,0.217,541.0,0.08,816.0,0.12,2023
2188,2023-09-12,CHC,Javier Assad,COL,Chris Flexen,4,6,33,10,0.303,1,4,0,7,33,9,0.273,1,6,0,10,True,2022,2022.0,Javier Assad,CHC,.500,3.35,8.36,7.17,4.78,0.96,3.11,1.46,0.701,1.0,0.24,2022.0,Chris Flexen,SEA,.471,3.99,8.63,6.21,3.33,1.11,3.73,1.33,0.723,6.0,0.25,2022.0,CHC,1313.0,5523.0,0.238,2135.0,0.346,2423.0,0.392,662.0,0.107,1512.0,5523.0,0.274,510.0,0.083,631.0,0.102,2022.0,COL,1408.0,5540.0,0.254,2203.0,0.361,2405.0,0.394,698.0,0.114,1330.0,5540.0,0.24,453.0,0.074,669.0,0.11,2023
2189,2023-09-12,SD,Michael Wacha,LAD,Lance Lynn,2,11,32,5,0.156,0,2,0,5,32,11,0.344,1,6,0,6,True,2022,2022.0,Michael Wacha,BOS,.846,3.46,7.85,7.35,2.19,1.27,3.32,1.12,0.693,12.0,0.233,2022.0,Lance Lynn,CWS,.533,4.81,8.80,9.17,1.41,1.41,3.99,1.13,0.696,6.0,0.247,2022.0,SD,1409.0,5661.0,0.249,2308.0,0.357,2411.0,0.373,789.0,0.122,1304.0,5661.0,0.23,662.0,0.102,737.0,0.114,2022.0,LAD,1439.0,5695.0,0.253,2488.0,0.386,2542.0,0.394,866.0,0.134,1459.0,5695.0,0.256,638.0,0.099,832.0,0.129,2023
2190,2023-09-12,MIA,J.T. Chargois,MIL,Freddy Peralta,1,3,29,2,0.069,0,1,0,2,26,5,0.192,1,6,0,7,True,2022,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,Freddy Peralta,MIL,.500,3.58,6.23,9.92,3.12,0.69,3.58,1.04,0.569,1.0,0.19,2022.0,MIA,1145.0,4979.0,0.23,1803.0,0.328,2044.0,0.372,541.0,0.099,1319.0,4979.0,0.265,408.0,0.074,508.0,0.093,2022.0,MIL,1275.0,5428.0,0.235,2217.0,0.362,2316.0,0.378,724.0,0.118,1465.0,5428.0,0.27,577.0,0.094,701.0,0.114,2023
2191,2023-09-12,ARI,Ryne Nelson,NYM,Jose Butto,4,7,31,6,0.194,2,7,0,9,36,13,0.361,1,3,0,10,True,2022,2022.0,Ryne Nelson,AZ,.500,1.96,4.42,7.85,2.95,0.98,1.47,0.82,0.523,0.0,0.145,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2022.0,NYM,1540.0,6049.0,0.255,2499.0,0.366,2715.0,0.398,845.0,0.124,1375.0,6049.0,0.227,586.0,0.086,827.0,0.121,2023
2192,2023-09-12,ATL,Max Fried,PHI,Zack Wheeler,7,6,40,10,0.25,0,5,0,9,40,12,0.3,0,5,0,10,False,2022,2022.0,Max Fried,ATL,.667,2.67,7.58,8.26,1.55,0.58,2.48,1.01,0.581,15.0,0.225,2022.0,Zack Wheeler,PHI,.632,3.06,7.35,9.59,2.00,0.76,2.82,1.04,0.625,10.0,0.221,2022.0,ATL,1472.0,5924.0,0.248,2547.0,0.388,2359.0,0.36,818.0,0.125,1628.0,5924.0,0.275,517.0,0.079,787.0,0.12,2022.0,PHI,1465.0,5810.0,0.252,2437.0,0.379,2395.0,0.373,782.0,0.122,1479.0,5810.0,0.255,498.0,0.078,759.0,0.118,2023
2193,2023-09-12,WAS,Joan Adon,PIT,Bailey Falter,1,5,30,6,0.2,0,2,0,4,32,11,0.344,0,10,4,15,True,2022,2022.0,Joan Adon,WSH,.077,7.38,10.58,7.65,5.43,1.11,7.10,1.78,0.873,5.0,0.29,2022.0,Bailey Falter,PHI,.600,4.18,9.11,7.93,1.82,1.71,3.86,1.21,0.786,7.0,0.263,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2022.0,PIT,1149.0,5122.0,0.224,1855.0,0.328,2073.0,0.366,567.0,0.1,1445.0,5122.0,0.282,433.0,0.077,528.0,0.093,2023
2194,2023-09-12,CLE,Cal Quantrill,SF,Sean Manaea,3,1,32,4,0.125,1,2,0,5,30,6,0.2,1,4,0,7,False,2022,2022.0,Cal Quantrill,CLE,.750,3.77,8.60,6.18,2.27,1.01,3.38,1.21,0.696,16.0,0.254,2022.0,Sean Manaea,SD,.471,5.41,8.83,8.89,2.85,1.65,4.96,1.30,0.766,11.0,0.254,2022.0,CLE,1321.0,5114.0,0.258,1998.0,0.352,2240.0,0.395,654.0,0.115,980.0,5114.0,0.192,415.0,0.073,628.0,0.111,2022.0,SF,1206.0,5149.0,0.234,2007.0,0.344,2219.0,0.38,678.0,0.116,1390.0,5149.0,0.27,543.0,0.093,639.0,0.109,2023
2195,2023-09-12,STL,Adam Wainwright,BAL,John Means,5,2,35,9,0.257,0,1,0,5,34,9,0.265,0,5,0,10,False,2022,2022.0,Adam Wainwright,STL,.478,3.76,9.02,6.71,2.54,0.75,3.71,1.28,0.697,15.0,0.261,2022.0,John Means,BAL,.---,3.38,9.00,7.88,2.25,0.00,3.38,1.25,0.584,0.0,0.258,2022.0,STL,1293.0,5085.0,0.254,2174.0,0.38,2120.0,0.37,717.0,0.125,1132.0,5085.0,0.223,517.0,0.09,708.0,0.124,2022.0,BAL,1309.0,5670.0,0.231,2181.0,0.346,2391.0,0.379,694.0,0.11,1493.0,5670.0,0.263,484.0,0.077,662.0,0.105,2023
2196,2023-09-12,NYY,Randy Vasquez,BOS,Nick Pivetta,3,2,32,5,0.156,1,3,0,6,32,7,0.219,0,5,0,8,False,2022,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,Nick Pivetta,BOS,.455,4.56,8.77,8.77,3.66,1.35,4.56,1.38,0.752,6.0,0.253,2022.0,NYY,1423.0,5686.0,0.25,2434.0,0.377,2461.0,0.381,841.0,0.13,1362.0,5686.0,0.24,629.0,0.097,792.0,0.123,2022.0,BOS,1487.0,5744.0,0.259,2354.0,0.368,2556.0,0.4,781.0,0.122,1460.0,5744.0,0.254,516.0,0.081,721.0,0.113,2023
2197,2023-09-12,NYY,Carlos Rodon,BOS,Kutter Crawford,4,1,33,9,0.273,1,7,1,11,33,6,0.182,0,7,1,12,False,2022,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,Kutter Crawford,BOS,.333,5.70,9.43,8.96,3.38,1.40,5.47,1.42,0.793,4.0,0.269,2022.0,NYY,1423.0,5686.0,0.25,2434.0,0.377,2461.0,0.381,841.0,0.13,1362.0,5686.0,0.24,629.0,0.097,792.0,0.123,2022.0,BOS,1487.0,5744.0,0.259,2354.0,0.368,2556.0,0.4,781.0,0.122,1460.0,5744.0,0.254,516.0,0.081,721.0,0.113,2023
2198,2023-09-12,KC,Brady Singer,CWS,Dylan Cease,2,6,34,7,0.206,0,2,0,7,30,9,0.3,0,5,0,5,True,2022,2022.0,Brady Singer,KC,.667,3.40,8.22,8.80,2.05,1.06,3.23,1.14,0.679,17.0,0.246,2022.0,Dylan Cease,CWS,.636,2.69,6.16,11.10,3.82,0.78,2.20,1.11,0.584,5.0,0.19,2022.0,KC,1039.0,4340.0,0.239,1652.0,0.345,1889.0,0.395,508.0,0.106,1104.0,4340.0,0.254,344.0,0.072,489.0,0.102,2022.0,CWS,1485.0,5814.0,0.255,2261.0,0.356,2436.0,0.384,715.0,0.113,1298.0,5814.0,0.223,412.0,0.065,674.0,0.106,2023
2199,2023-09-12,KC,Jordan Lyles,CWS,Touki Toussaint,11,10,37,12,0.324,3,6,0,11,37,10,0.27,0,2,0,3,False,2022,2022.0,Jordan Lyles,BAL,.522,4.73,9.85,7.24,2.61,1.31,4.42,1.39,0.785,18.0,0.276,2022.0,Touki Toussaint,LAA,.500,4.62,5.33,9.24,6.75,0.71,4.62,1.34,0.611,5.0,0.176,2022.0,KC,1039.0,4340.0,0.239,1652.0,0.345,1889.0,0.395,508.0,0.106,1104.0,4340.0,0.254,344.0,0.072,489.0,0.102,2022.0,CWS,1485.0,5814.0,0.255,2261.0,0.356,2436.0,0.384,715.0,0.113,1298.0,5814.0,0.223,412.0,0.065,674.0,0.106,2023
2200,2023-09-12,CIN,Brandon Williamson,DET,Joey Wentz,6,5,40,9,0.225,0,4,0,9,38,9,0.237,1,2,0,7,False,2022,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,Joey Wentz,DET,.500,3.58,6.34,7.44,3.58,0.55,3.03,1.10,0.613,0.0,0.195,2022.0,CIN,1047.0,4557.0,0.23,1618.0,0.32,1897.0,0.375,504.0,0.1,1212.0,4557.0,0.266,371.0,0.073,487.0,0.096,2022.0,DET,1184.0,5105.0,0.232,1782.0,0.321,2041.0,0.368,533.0,0.096,1323.0,5105.0,0.259,342.0,0.062,507.0,0.091,2023
2201,2023-09-12,OAK,JP Sears,HOU,Justin Verlander,6,2,37,10,0.27,1,0,0,5,32,6,0.188,0,2,0,5,False,2022,2022.0,JP Sears,OAK,.667,3.99,8.61,6.56,2.96,1.03,3.86,1.29,0.716,9.0,0.256,2022.0,Justin Verlander,HOU,.818,2.21,5.97,9.51,1.49,0.62,1.75,0.83,0.497,8.0,0.186,2022.0,OAK,1061.0,5000.0,0.212,1689.0,0.305,1975.0,0.357,524.0,0.095,1327.0,5000.0,0.265,413.0,0.075,503.0,0.091,2022.0,HOU,1506.0,5968.0,0.252,2540.0,0.381,2468.0,0.37,801.0,0.12,1272.0,5968.0,0.213,573.0,0.086,796.0,0.119,2023
2202,2023-09-12,TB,Zack Littell,MIN,Joe Ryan,2,3,32,6,0.188,0,2,0,5,30,6,0.2,0,2,0,5,True,2022,2022.0,Zack Littell,SF,.500,5.08,9.74,7.92,2.64,1.62,5.08,1.38,0.809,4.0,0.276,2022.0,Joe Ryan,MIN,.619,3.67,7.04,9.24,2.88,1.22,3.55,1.10,0.664,8.0,0.211,2022.0,TB,1383.0,5751.0,0.24,2199.0,0.345,2441.0,0.383,712.0,0.112,1461.0,5751.0,0.254,526.0,0.083,681.0,0.107,2022.0,MIN,1359.0,5501.0,0.247,2198.0,0.358,2399.0,0.39,703.0,0.114,1363.0,5501.0,0.248,523.0,0.085,668.0,0.109,2023
2203,2023-09-12,LAA,Patrick Sandoval,SEA,Bryan Woo,0,8,31,4,0.129,0,0,0,4,36,11,0.306,1,1,0,6,True,2022,2022.0,Patrick Sandoval,LAA,.400,3.39,8.41,9.14,3.63,0.48,2.91,1.34,0.655,14.0,0.246,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,LAA,1252.0,5401.0,0.232,2087.0,0.351,2184.0,0.367,621.0,0.104,1516.0,5401.0,0.281,450.0,0.076,583.0,0.098,2022.0,SEA,1319.0,5747.0,0.23,2226.0,0.34,2430.0,0.371,741.0,0.113,1478.0,5747.0,0.257,655.0,0.1,699.0,0.107,2023
2204,2023-09-12,TEX,Max Scherzer,TOR,Hyun-Jin Ryu,6,3,35,9,0.257,0,4,1,7,33,7,0.212,0,1,0,4,False,2022,2022.0,Max Scherzer,NYM,.688,2.42,6.69,10.71,1.49,0.81,2.29,0.91,0.573,11.0,0.207,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,TEX,1335.0,5590.0,0.239,2201.0,0.358,2183.0,0.355,715.0,0.116,1460.0,5590.0,0.261,460.0,0.075,684.0,0.111,2022.0,TOR,1599.0,6138.0,0.261,2586.0,0.381,2597.0,0.383,842.0,0.124,1330.0,6138.0,0.217,541.0,0.08,816.0,0.12,2023
2205,2023-09-13,CHC,Jameson Taillon,COL,Ty Blach,3,7,35,11,0.314,0,4,0,11,35,11,0.314,0,3,0,7,True,2022,2022.0,Jameson Taillon,NYY,.737,3.96,8.53,7.66,1.62,1.32,3.91,1.13,0.713,8.0,0.246,2022.0,Ty Blach,COL,1.000,5.89,10.35,5.89,2.23,0.81,5.89,1.40,0.796,3.0,0.291,2022.0,CHC,1313.0,5523.0,0.238,2135.0,0.346,2423.0,0.392,662.0,0.107,1512.0,5523.0,0.274,510.0,0.083,631.0,0.102,2022.0,COL,1408.0,5540.0,0.254,2203.0,0.361,2405.0,0.394,698.0,0.114,1330.0,5540.0,0.24,453.0,0.074,669.0,0.11,2023
2206,2023-09-13,SD,Blake Snell,LAD,Ryan Pepiot,6,1,34,8,0.235,0,2,0,3,30,3,0.1,0,1,0,3,False,2022,2022.0,Blake Snell,SD,.444,3.59,7.24,12.02,3.59,0.77,3.38,1.20,0.634,6.0,0.216,2022.0,Ryan Pepiot,LAD,1.000,3.72,6.44,10.40,6.69,1.49,3.47,1.46,0.719,4.0,0.2,2022.0,SD,1409.0,5661.0,0.249,2308.0,0.357,2411.0,0.373,789.0,0.122,1304.0,5661.0,0.23,662.0,0.102,737.0,0.114,2022.0,LAD,1439.0,5695.0,0.253,2488.0,0.386,2542.0,0.394,866.0,0.134,1459.0,5695.0,0.256,638.0,0.099,832.0,0.129,2023
2207,2023-09-13,MIA,Braxton Garrett,MIL,Trevor Megill,2,0,33,8,0.242,0,2,0,6,33,7,0.212,0,3,0,9,False,2022,2022.0,Braxton Garrett,MIA,.300,3.89,8.80,9.20,2.45,0.92,3.58,1.25,0.725,9.0,0.254,2022.0,Trevor Megill,MIN,.571,5.80,10.00,9.80,3.40,0.80,4.80,1.49,0.748,4.0,0.282,2022.0,MIA,1145.0,4979.0,0.23,1803.0,0.328,2044.0,0.372,541.0,0.099,1319.0,4979.0,0.265,408.0,0.074,508.0,0.093,2022.0,MIL,1275.0,5428.0,0.235,2217.0,0.362,2316.0,0.378,724.0,0.118,1465.0,5428.0,0.27,577.0,0.094,701.0,0.114,2023
2208,2023-09-13,ARI,Zac Gallen,NYM,Joey Lucchesi,1,7,32,6,0.188,0,4,0,8,35,11,0.314,1,3,0,8,True,2022,2022.0,Zac Gallen,AZ,.750,2.74,5.92,9.39,2.30,0.73,2.54,0.91,0.559,12.0,0.186,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2022.0,NYM,1540.0,6049.0,0.255,2499.0,0.366,2715.0,0.398,845.0,0.124,1375.0,6049.0,0.227,586.0,0.086,827.0,0.121,2023
2209,2023-09-13,ATL,Spencer Strider,PHI,Cristopher Sanchez,4,1,36,10,0.278,0,1,0,7,31,4,0.129,0,2,0,5,False,2022,2022.0,Spencer Strider,ATL,.688,2.87,5.88,13.81,3.08,0.48,2.67,0.99,0.518,3.0,0.18,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,ATL,1472.0,5924.0,0.248,2547.0,0.388,2359.0,0.36,818.0,0.125,1628.0,5924.0,0.275,517.0,0.079,787.0,0.12,2022.0,PHI,1465.0,5810.0,0.252,2437.0,0.379,2395.0,0.373,782.0,0.122,1479.0,5810.0,0.255,498.0,0.078,759.0,0.118,2023
2210,2023-09-13,WAS,Jackson Rutledge,PIT,Colin Selby,6,7,34,8,0.235,0,4,0,5,33,11,0.333,0,2,0,4,True,2022,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2022.0,PIT,1149.0,5122.0,0.224,1855.0,0.328,2073.0,0.366,567.0,0.1,1445.0,5122.0,0.282,433.0,0.077,528.0,0.093,2023
2211,2023-09-13,CLE,Logan Allen,SF,Kyle Harrison,5,6,41,12,0.293,0,1,0,8,38,12,0.316,1,5,0,12,True,2022,2022.0,Logan Allen,BAL,1.000,5.87,14.09,8.22,5.87,0.00,5.87,2.22,0.979,1.0,0.353,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,CLE,1321.0,5114.0,0.258,1998.0,0.352,2240.0,0.395,654.0,0.115,980.0,5114.0,0.192,415.0,0.073,628.0,0.111,2022.0,SF,1206.0,5149.0,0.234,2007.0,0.344,2219.0,0.38,678.0,0.116,1390.0,5149.0,0.27,543.0,0.093,639.0,0.109,2023
2212,2023-09-13,STL,Drew Rom,BAL,Kyle Gibson,1,0,29,4,0.138,0,4,0,6,29,3,0.103,0,5,0,7,False,2022,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,Kyle Gibson,PHI,.556,5.26,9.45,7.73,2.58,1.29,5.05,1.34,0.759,16.0,0.268,2022.0,STL,1293.0,5085.0,0.254,2174.0,0.38,2120.0,0.37,717.0,0.125,1132.0,5085.0,0.223,517.0,0.09,708.0,0.124,2022.0,BAL,1309.0,5670.0,0.231,2181.0,0.346,2391.0,0.379,694.0,0.11,1493.0,5670.0,0.263,484.0,0.077,662.0,0.105,2023
